customer_id	customer_code	signup_date	gender	age_band	city	state	acquisition_channel	customer_status	has_eligible_purchase	eligible_order_count	monetary_value	first_eligible_order_date	last_eligible_order_date	recency_days	reference_date	eligibility_rule_applied
766	CUST-00766	2023-11-10	Female	25-34	Los Angeles	CA	Social Media	Active	1	1	731.34	2024-04-09	2024-04-09	631	2025-12-31	is_eligible = 1 AND order_date >= signup_date
767	CUST-00767	2025-08-09	Female	45-54	Los Angeles	CA	Referral	Active	1	1	1525.52	2025-08-30	2025-08-30	123	2025-12-31	is_eligible = 1 AND order_date >= signup_date
768	CUST-00768	2024-03-12	Male	18-24	Nashville	TN	Social Media	Active	1	1	1862.67	2025-11-17	2025-11-17	44	2025-12-31	is_eligible = 1 AND order_date >= signup_date
769	CUST-00769	2023-11-01	Male	45-54	Fort Worth	TX	Organic Search	Active	1	1	1143.50	2024-03-13	2024-03-13	658	2025-12-31	is_eligible = 1 AND order_date >= signup_date
770	CUST-00770	2024-08-08	Male	25-34	Philadelphia	PA	Email	Active	1	7	21634.68	2024-10-01	2025-12-07	24	2025-12-31	is_eligible = 1 AND order_date >= signup_date
771	CUST-00771	2023-11-05	Female	35-44	New York	NY	Direct	Active	1	1	122.23	2025-07-17	2025-07-17	167	2025-12-31	is_eligible = 1 AND order_date >= signup_date
772	CUST-00772	2023-08-02	Female	55-64	New York	NY	Organic Search	Active	1	8	4922.93	2024-03-07	2025-07-27	157	2025-12-31	is_eligible = 1 AND order_date >= signup_date
773	CUST-00773	2025-11-12	Male	25-34	Seattle	WA	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
774	CUST-00774	2023-09-02	Male	35-44	San Diego	CA	Organic Search	Active	1	12	16984.59	2024-04-11	2025-10-10	82	2025-12-31	is_eligible = 1 AND order_date >= signup_date
775	CUST-00775	2025-10-01	Male	35-44	Columbus	OH	Organic Search	Active	1	1	301.56	2025-11-11	2025-11-11	50	2025-12-31	is_eligible = 1 AND order_date >= signup_date
776	CUST-00776	2025-06-06	Male	25-34	Fort Worth	TX	Organic Search	Inactive	1	8	9993.78	2025-06-14	2025-11-29	32	2025-12-31	is_eligible = 1 AND order_date >= signup_date
777	CUST-00777	2023-12-02	Male	25-34	Charlotte	NC	Organic Search	Active	1	1	2188.74	2024-04-01	2024-04-01	639	2025-12-31	is_eligible = 1 AND order_date >= signup_date
778	CUST-00778	2024-02-03	Male	35-44	Portland	OR	Organic Search	Active	1	1	176.63	2024-05-13	2024-05-13	597	2025-12-31	is_eligible = 1 AND order_date >= signup_date
779	CUST-00779	2024-09-06	Female	35-44	Los Angeles	CA	Email	Active	1	13	32589.79	2024-12-06	2025-12-12	19	2025-12-31	is_eligible = 1 AND order_date >= signup_date
780	CUST-00780	2024-12-24	Female	35-44	Chicago	IL	Paid Search	Active	1	2	1597.19	2025-04-04	2025-05-05	240	2025-12-31	is_eligible = 1 AND order_date >= signup_date
781	CUST-00781	2024-11-27	Male	25-34	Atlanta	GA	Organic Search	Active	1	7	19353.80	2024-12-16	2025-09-22	100	2025-12-31	is_eligible = 1 AND order_date >= signup_date
782	CUST-00782	2024-03-05	Male	35-44	Chicago	IL	Organic Search	Active	1	7	5361.62	2024-09-21	2025-12-10	21	2025-12-31	is_eligible = 1 AND order_date >= signup_date
783	CUST-00783	2025-03-28	Female	18-24	Los Angeles	CA	Paid Search	Active	1	8	10894.36	2025-03-30	2025-12-27	4	2025-12-31	is_eligible = 1 AND order_date >= signup_date
784	CUST-00784	2023-11-06	Non-binary	25-34	Houston	TX	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
785	CUST-00785	2025-05-11	Female	55-64	New York	NY	Referral	Active	1	1	1098.16	2025-11-30	2025-11-30	31	2025-12-31	is_eligible = 1 AND order_date >= signup_date
786	CUST-00786	2023-09-03	Male	55-64	Los Angeles	CA	Social Media	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
787	CUST-00787	2024-03-01	Female	45-54	Philadelphia	PA	Organic Search	Active	1	6	2468.96	2024-10-10	2025-08-26	127	2025-12-31	is_eligible = 1 AND order_date >= signup_date
788	CUST-00788	2025-04-10	Female	65+	San Antonio	TX	Social Media	Active	1	14	30503.50	2025-05-05	2025-12-26	5	2025-12-31	is_eligible = 1 AND order_date >= signup_date
789	CUST-00789	2023-09-28	Male	55-64	Jacksonville	FL	Social Media	Active	1	7	15683.02	2024-04-29	2025-08-16	137	2025-12-31	is_eligible = 1 AND order_date >= signup_date
790	CUST-00790	2024-01-30	Female	35-44	Jacksonville	FL	Organic Search	Active	1	1	996.79	2024-02-24	2024-02-24	676	2025-12-31	is_eligible = 1 AND order_date >= signup_date
791	CUST-00791	2024-02-06	Female	25-34	Jacksonville	FL	Organic Search	Inactive	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
792	CUST-00792	2024-03-15	Male	45-54	Seattle	WA	Organic Search	Active	1	14	18992.13	2024-05-12	2025-11-30	31	2025-12-31	is_eligible = 1 AND order_date >= signup_date
793	CUST-00793	2024-02-02	Female	25-34	Los Angeles	CA	Organic Search	Active	1	1	1396.57	2024-02-29	2024-02-29	671	2025-12-31	is_eligible = 1 AND order_date >= signup_date
794	CUST-00794	2025-09-11	Female	35-44	San Diego	CA	Direct	Active	1	1	3080.37	2025-12-05	2025-12-05	26	2025-12-31	is_eligible = 1 AND order_date >= signup_date
795	CUST-00795	2023-07-25	Male	45-54	Fort Worth	TX	Organic Search	Active	1	1	5286.68	2024-03-31	2024-03-31	640	2025-12-31	is_eligible = 1 AND order_date >= signup_date
796	CUST-00796	2025-08-04	Male	45-54	Las Vegas	NV	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
797	CUST-00797	2025-08-17	Male	35-44	Seattle	WA	Social Media	Active	1	1	847.87	2025-09-10	2025-09-10	112	2025-12-31	is_eligible = 1 AND order_date >= signup_date
798	CUST-00798	2025-08-22	Female	18-24	Chicago	IL	Social Media	Active	1	7	11813.97	2025-09-20	2025-12-15	16	2025-12-31	is_eligible = 1 AND order_date >= signup_date
799	CUST-00799	2025-08-13	Female	65+	Phoenix	AZ	Organic Search	Inactive	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
800	CUST-00800	2023-10-07	Female	25-34	Washington	DC	Referral	Active	1	2	697.52	2024-02-19	2024-08-16	502	2025-12-31	is_eligible = 1 AND order_date >= signup_date
801	CUST-00801	2024-02-15	Female	45-54	Chicago	IL	Referral	Active	1	1	159.52	2024-06-11	2024-06-11	568	2025-12-31	is_eligible = 1 AND order_date >= signup_date
802	CUST-00802	2025-07-16	Male	25-34	Washington	DC	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
803	CUST-00803	2023-06-23	Male	35-44	New York	NY	Organic Search	Active	1	11	10334.60	2024-08-11	2025-11-26	35	2025-12-31	is_eligible = 1 AND order_date >= signup_date
804	CUST-00804	2024-03-15	Female	35-44	San Diego	CA	Direct	Active	1	1	2056.88	2024-05-13	2024-05-13	597	2025-12-31	is_eligible = 1 AND order_date >= signup_date
805	CUST-00805	2024-01-18	Female	25-34	Los Angeles	CA	Organic Search	Active	1	1	3340.19	2024-02-13	2024-02-13	687	2025-12-31	is_eligible = 1 AND order_date >= signup_date
806	CUST-00806	2024-01-25	Female	55-64	Columbus	OH	Paid Search	Active	1	1	2888.17	2024-04-26	2024-04-26	614	2025-12-31	is_eligible = 1 AND order_date >= signup_date
807	CUST-00807	2025-02-26	Female	35-44	Chicago	IL	Organic Search	Active	1	2	4138.29	2025-03-30	2025-05-10	235	2025-12-31	is_eligible = 1 AND order_date >= signup_date
808	CUST-00808	2024-01-16	Male	55-64	Las Vegas	NV	Paid Search	Active	1	1	1155.74	2024-01-24	2024-01-24	707	2025-12-31	is_eligible = 1 AND order_date >= signup_date
809	CUST-00809	2024-07-06	Non-binary	55-64	Chicago	IL	Referral	Active	1	2	410.76	2024-12-29	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
810	CUST-00810	2023-08-05	Male	25-34	Nashville	TN	Social Media	Active	1	6	8367.12	2024-01-18	2025-10-15	77	2025-12-31	is_eligible = 1 AND order_date >= signup_date
811	CUST-00811	2023-08-24	Prefer not to say	25-34	Denver	CO	Direct	Active	1	2	4942.57	2024-11-13	2025-05-15	230	2025-12-31	is_eligible = 1 AND order_date >= signup_date
812	CUST-00812	2024-12-13	Female	45-54	Los Angeles	CA	Direct	Active	1	6	10546.25	2025-02-14	2025-09-27	95	2025-12-31	is_eligible = 1 AND order_date >= signup_date
813	CUST-00813	2025-02-27	Female	25-34	Fort Worth	TX	Organic Search	Active	1	6	7613.64	2025-03-15	2025-08-27	126	2025-12-31	is_eligible = 1 AND order_date >= signup_date
814	CUST-00814	2023-09-21	Female	45-54	Jacksonville	FL	Email	Active	1	7	10184.11	2024-03-24	2025-09-21	101	2025-12-31	is_eligible = 1 AND order_date >= signup_date
815	CUST-00815	2024-03-19	Male	45-54	Austin	TX	Email	Active	1	1	1195.50	2024-05-23	2024-05-23	587	2025-12-31	is_eligible = 1 AND order_date >= signup_date
816	CUST-00816	2024-10-18	Non-binary	18-24	Austin	TX	Direct	Active	1	6	7391.67	2024-11-21	2025-10-16	76	2025-12-31	is_eligible = 1 AND order_date >= signup_date
817	CUST-00817	2023-07-25	Male	25-34	Houston	TX	Organic Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
818	CUST-00818	2023-11-14	Male	25-34	Miami	FL	Organic Search	Active	1	1	3097.09	2024-01-11	2024-01-11	720	2025-12-31	is_eligible = 1 AND order_date >= signup_date
819	CUST-00819	2023-12-24	Female	45-54	Denver	CO	Social Media	Active	1	1	610.73	2024-01-02	2024-01-02	729	2025-12-31	is_eligible = 1 AND order_date >= signup_date
820	CUST-00820	2024-03-31	Male	35-44	Columbus	OH	Social Media	Active	1	2	1263.17	2024-04-20	2024-12-28	368	2025-12-31	is_eligible = 1 AND order_date >= signup_date
821	CUST-00821	2024-06-05	Male	18-24	Denver	CO	Referral	Inactive	1	1	2472.06	2024-12-13	2024-12-13	383	2025-12-31	is_eligible = 1 AND order_date >= signup_date
822	CUST-00822	2025-07-13	Female	25-34	Chicago	IL	Direct	Active	1	12	30795.20	2025-08-05	2025-12-17	14	2025-12-31	is_eligible = 1 AND order_date >= signup_date
823	CUST-00823	2025-10-05	Female	45-54	San Diego	CA	Organic Search	Active	1	8	13796.85	2025-10-08	2025-12-21	10	2025-12-31	is_eligible = 1 AND order_date >= signup_date
824	CUST-00824	2024-04-02	Male	25-34	Atlanta	GA	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
825	CUST-00825	2024-03-20	Female	45-54	Chicago	IL	Paid Search	Active	1	1	258.45	2024-05-27	2024-05-27	583	2025-12-31	is_eligible = 1 AND order_date >= signup_date
826	CUST-00826	2023-08-04	Male	18-24	Fort Worth	TX	Organic Search	Active	1	7	11418.07	2024-03-16	2025-10-30	62	2025-12-31	is_eligible = 1 AND order_date >= signup_date
827	CUST-00827	2025-06-09	Male	45-54	Atlanta	GA	Paid Search	Active	1	1	2671.44	2025-09-17	2025-09-17	105	2025-12-31	is_eligible = 1 AND order_date >= signup_date
828	CUST-00828	2024-08-09	Male	25-34	Denver	CO	Social Media	Active	1	2	1838.36	2024-09-20	2025-12-17	14	2025-12-31	is_eligible = 1 AND order_date >= signup_date
829	CUST-00829	2025-09-21	Male	18-24	Philadelphia	PA	Paid Search	Active	1	8	13611.51	2025-09-24	2025-12-18	13	2025-12-31	is_eligible = 1 AND order_date >= signup_date
830	CUST-00830	2023-11-14	Non-binary	25-34	Philadelphia	PA	Direct	Inactive	1	1	294.09	2024-05-16	2024-05-16	594	2025-12-31	is_eligible = 1 AND order_date >= signup_date
831	CUST-00831	2025-05-21	Female	25-34	Atlanta	GA	Social Media	Active	1	2	2390.32	2025-05-21	2025-07-10	174	2025-12-31	is_eligible = 1 AND order_date >= signup_date
832	CUST-00832	2024-07-20	Male	25-34	Charlotte	NC	Paid Search	Active	1	2	4366.90	2024-12-14	2025-10-16	76	2025-12-31	is_eligible = 1 AND order_date >= signup_date
833	CUST-00833	2024-03-13	Female	45-54	San Antonio	TX	Email	Active	1	1	690.92	2024-05-25	2024-05-25	585	2025-12-31	is_eligible = 1 AND order_date >= signup_date
834	CUST-00834	2024-08-27	Male	18-24	Jacksonville	FL	Direct	Active	1	2	3798.03	2024-11-17	2025-03-07	299	2025-12-31	is_eligible = 1 AND order_date >= signup_date
835	CUST-00835	2025-07-26	Female	35-44	Jacksonville	FL	Paid Search	Active	1	1	1086.05	2025-11-01	2025-11-01	60	2025-12-31	is_eligible = 1 AND order_date >= signup_date
836	CUST-00836	2025-08-25	Male	45-54	Jacksonville	FL	Organic Search	Active	1	1	191.73	2025-09-10	2025-09-10	112	2025-12-31	is_eligible = 1 AND order_date >= signup_date
837	CUST-00837	2023-07-22	Male	18-24	Portland	OR	Paid Search	Active	1	1	3143.94	2024-04-09	2024-04-09	631	2025-12-31	is_eligible = 1 AND order_date >= signup_date
838	CUST-00838	2024-12-25	Male	55-64	New York	NY	Organic Search	Active	1	1	1073.77	2025-05-03	2025-05-03	242	2025-12-31	is_eligible = 1 AND order_date >= signup_date
839	CUST-00839	2023-10-19	Male	35-44	Phoenix	AZ	Referral	Active	1	7	9852.66	2024-01-13	2025-10-24	68	2025-12-31	is_eligible = 1 AND order_date >= signup_date
840	CUST-00840	2025-11-09	Male	25-34	San Diego	CA	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
841	CUST-00841	2023-10-04	Female	45-54	New York	NY	Direct	Active	1	1	475.14	2024-05-20	2024-05-20	590	2025-12-31	is_eligible = 1 AND order_date >= signup_date
842	CUST-00842	2025-07-31	Female	25-34	Columbus	OH	Direct	Active	1	6	14684.79	2025-08-06	2025-12-14	17	2025-12-31	is_eligible = 1 AND order_date >= signup_date
843	CUST-00843	2024-10-11	Male	45-54	Chicago	IL	Organic Search	Active	1	1	2748.95	2025-01-24	2025-01-24	341	2025-12-31	is_eligible = 1 AND order_date >= signup_date
844	CUST-00844	2023-07-05	Female	55-64	San Antonio	TX	Direct	Active	1	11	13484.87	2024-05-10	2025-10-08	84	2025-12-31	is_eligible = 1 AND order_date >= signup_date
845	CUST-00845	2025-05-19	Male	45-54	New York	NY	Email	Active	1	2	1620.21	2025-05-21	2025-10-31	61	2025-12-31	is_eligible = 1 AND order_date >= signup_date
846	CUST-00846	2024-04-18	Male	18-24	Chicago	IL	Organic Search	Active	1	2	1659.55	2024-08-18	2025-09-21	101	2025-12-31	is_eligible = 1 AND order_date >= signup_date
847	CUST-00847	2023-11-09	Female	35-44	Seattle	WA	Direct	Active	1	7	15379.70	2024-02-21	2025-10-31	61	2025-12-31	is_eligible = 1 AND order_date >= signup_date
848	CUST-00848	2024-02-02	Male	55-64	San Antonio	TX	Email	Inactive	1	8	7902.80	2024-09-24	2025-12-30	1	2025-12-31	is_eligible = 1 AND order_date >= signup_date
849	CUST-00849	2024-02-27	Female	55-64	Denver	CO	Referral	Active	1	1	633.47	2024-06-28	2024-06-28	551	2025-12-31	is_eligible = 1 AND order_date >= signup_date
850	CUST-00850	2024-01-25	Female	35-44	Las Vegas	NV	Organic Search	Active	1	2	3920.01	2024-02-19	2024-04-23	617	2025-12-31	is_eligible = 1 AND order_date >= signup_date
851	CUST-00851	2023-08-09	Female	55-64	Los Angeles	CA	Paid Search	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
852	CUST-00852	2024-06-03	Male	35-44	Columbus	OH	Paid Search	Active	1	7	9596.37	2024-08-25	2025-10-06	86	2025-12-31	is_eligible = 1 AND order_date >= signup_date
853	CUST-00853	2023-12-14	Female	35-44	Columbus	OH	Organic Search	Active	1	7	9444.45	2024-02-24	2025-04-05	270	2025-12-31	is_eligible = 1 AND order_date >= signup_date
854	CUST-00854	2024-07-04	Female	25-34	Chicago	IL	Direct	Active	1	2	5389.93	2025-04-14	2025-11-13	48	2025-12-31	is_eligible = 1 AND order_date >= signup_date
855	CUST-00855	2024-08-11	Male	25-34	Phoenix	AZ	Email	Active	1	1	1438.18	2025-06-18	2025-06-18	196	2025-12-31	is_eligible = 1 AND order_date >= signup_date
856	CUST-00856	2024-12-04	Male	65+	New York	NY	Paid Search	Active	1	8	9867.35	2024-12-09	2025-12-16	15	2025-12-31	is_eligible = 1 AND order_date >= signup_date
857	CUST-00857	2025-06-07	Female	55-64	Nashville	TN	Email	Active	1	13	23343.16	2025-06-12	2025-12-03	28	2025-12-31	is_eligible = 1 AND order_date >= signup_date
858	CUST-00858	2023-09-29	Female	45-54	Houston	TX	Organic Search	Active	1	1	4024.90	2024-04-16	2024-04-16	624	2025-12-31	is_eligible = 1 AND order_date >= signup_date
859	CUST-00859	2024-04-17	Male	35-44	San Jose	CA	Email	Inactive	1	2	2664.12	2024-12-19	2025-01-26	339	2025-12-31	is_eligible = 1 AND order_date >= signup_date
860	CUST-00860	2024-09-08	Male	45-54	New York	NY	Paid Search	Active	1	6	13277.21	2024-10-21	2025-08-29	124	2025-12-31	is_eligible = 1 AND order_date >= signup_date
861	CUST-00861	2025-03-07	Male	35-44	Las Vegas	NV	Organic Search	Active	1	2	1372.91	2025-05-16	2025-10-06	86	2025-12-31	is_eligible = 1 AND order_date >= signup_date
862	CUST-00862	2023-11-06	Male	35-44	Los Angeles	CA	Paid Search	Active	1	1	2805.79	2024-03-07	2024-03-07	664	2025-12-31	is_eligible = 1 AND order_date >= signup_date
863	CUST-00863	2025-05-26	Female	35-44	Philadelphia	PA	Direct	Active	1	13	20653.57	2025-07-01	2025-12-13	18	2025-12-31	is_eligible = 1 AND order_date >= signup_date
864	CUST-00864	2023-09-28	Male	45-54	Washington	DC	Social Media	Active	1	1	558.57	2024-06-10	2024-06-10	569	2025-12-31	is_eligible = 1 AND order_date >= signup_date
865	CUST-00865	2024-01-13	Female	45-54	Columbus	OH	Social Media	Active	1	1	1920.53	2024-02-27	2024-02-27	673	2025-12-31	is_eligible = 1 AND order_date >= signup_date
866	CUST-00866	2025-04-07	Female	45-54	Las Vegas	NV	Direct	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
867	CUST-00867	2025-03-31	Female	35-44	Seattle	WA	Social Media	Inactive	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
868	CUST-00868	2024-10-26	Female	18-24	Las Vegas	NV	Social Media	Active	1	8	18910.31	2024-12-21	2025-12-25	6	2025-12-31	is_eligible = 1 AND order_date >= signup_date
869	CUST-00869	2025-02-06	Male	25-34	Jacksonville	FL	Email	Active	1	8	17537.13	2025-03-17	2025-12-28	3	2025-12-31	is_eligible = 1 AND order_date >= signup_date
870	CUST-00870	2025-11-27	Female	55-64	Houston	TX	Paid Search	Active	1	1	1687.79	2025-12-01	2025-12-01	30	2025-12-31	is_eligible = 1 AND order_date >= signup_date
871	CUST-00871	2023-08-16	Female	18-24	Los Angeles	CA	Social Media	Active	1	1	1835.82	2024-05-11	2024-05-11	599	2025-12-31	is_eligible = 1 AND order_date >= signup_date
872	CUST-00872	2023-11-13	Female	18-24	New York	NY	Referral	Active	1	6	9170.80	2024-03-19	2025-09-23	99	2025-12-31	is_eligible = 1 AND order_date >= signup_date
873	CUST-00873	2024-07-19	Male	18-24	Chicago	IL	Paid Search	Inactive	1	13	36565.34	2024-10-21	2025-12-26	5	2025-12-31	is_eligible = 1 AND order_date >= signup_date
874	CUST-00874	2023-08-05	Female	55-64	Phoenix	AZ	Direct	Active	1	1	2082.91	2024-06-29	2024-06-29	550	2025-12-31	is_eligible = 1 AND order_date >= signup_date
875	CUST-00875	2025-09-22	Male	35-44	Fort Worth	TX	Referral	Active	1	7	11887.73	2025-10-11	2025-12-26	5	2025-12-31	is_eligible = 1 AND order_date >= signup_date
876	CUST-00876	2025-10-29	Male	18-24	Phoenix	AZ	Direct	Active	1	14	30772.46	2025-11-01	2025-12-22	9	2025-12-31	is_eligible = 1 AND order_date >= signup_date
877	CUST-00877	2023-07-09	Prefer not to say	25-34	Los Angeles	CA	Social Media	Active	1	2	3525.53	2025-05-03	2025-09-28	94	2025-12-31	is_eligible = 1 AND order_date >= signup_date
878	CUST-00878	2024-05-11	Male	35-44	Houston	TX	Paid Search	Inactive	1	12	13411.44	2024-06-08	2025-12-15	16	2025-12-31	is_eligible = 1 AND order_date >= signup_date
879	CUST-00879	2023-07-28	Female	35-44	Phoenix	AZ	Direct	Active	1	1	2240.69	2024-02-23	2024-02-23	677	2025-12-31	is_eligible = 1 AND order_date >= signup_date
880	CUST-00880	2024-11-14	Female	25-34	Los Angeles	CA	Direct	Active	1	2	813.32	2025-01-12	2025-05-13	232	2025-12-31	is_eligible = 1 AND order_date >= signup_date
881	CUST-00881	2023-06-01	Prefer not to say	45-54	Los Angeles	CA	Referral	Active	1	1	8289.45	2025-05-07	2025-05-07	238	2025-12-31	is_eligible = 1 AND order_date >= signup_date
882	CUST-00882	2025-05-19	Male	25-34	Jacksonville	FL	Email	Inactive	1	7	9437.31	2025-08-17	2025-12-29	2	2025-12-31	is_eligible = 1 AND order_date >= signup_date
883	CUST-00883	2024-09-20	Male	25-34	Jacksonville	FL	Paid Search	Active	1	2	10514.54	2025-01-02	2025-03-17	289	2025-12-31	is_eligible = 1 AND order_date >= signup_date
884	CUST-00884	2023-08-23	Male	35-44	Phoenix	AZ	Organic Search	Active	1	2	2111.00	2025-05-28	2025-08-03	150	2025-12-31	is_eligible = 1 AND order_date >= signup_date
885	CUST-00885	2025-01-12	Male	25-34	Atlanta	GA	Email	Active	0	0	0.00	NULL	NULL	NULL	2025-12-31	is_eligible = 1 AND order_date >= signup_date
886	CUST-00886	2023-09-28	Male	45-54	Portland	OR	Email	Active	1	2	2226.81	2024-10-18	2025-11-28	33	2025-12-31	is_eligible = 1 AND order_date >= signup_date
887	CUST-00887	2025-08-09	Female	45-54	Portland	OR	Direct	Active	1	8	10315.67	2025-08-11	2025-12-04	27	2025-12-31	is_eligible = 1 AND order_date >= signup_date
888	CUST-00888	2023-12-25	Non-binary	55-64	Los Angeles	CA	Paid Search	Inactive	1	8	18507.46	2024-07-15	2025-11-06	55	2025-12-31	is_eligible = 1 AND order_date >= signup_date
889	CUST-00889	2023-11-20	Male	55-64	New York	NY	Paid Search	Inactive	1	2	1200.83	2025-01-04	2025-02-14	320	2025-12-31	is_eligible = 1 AND order_date >= signup_date
890	CUST-00890	2024-12-24	Female	25-34	San Antonio	TX	Direct	Active	1	14	26709.48	2025-02-23	2025-12-24	7	2025-12-31	is_eligible = 1 AND order_date >= signup_date
891	CUST-00891	2023-11-25	Female	25-34	New York	NY	Social Media	Inactive	1	2	1325.63	2024-01-27	2024-10-03	454	2025-12-31	is_eligible = 1 AND order_date >= signup_date
892	CUST-00892	2025-06-12	Male	35-44	San Antonio	TX	Social Media	Active	1	7	24484.98	2025-07-06	2025-12-06	25	2025-12-31	is_eligible = 1 AND order_date >= signup_date
