eligible_orders	eligible_customers	eligible_revenue	zero_purchase_customers	repeat_customers	period_repeat_retention_rate	month_1_retained_customers	complete_month_1_cohort_customers	weighted_month_1_retention_rate	high_risk_customers	medium_risk_customers	low_risk_customers	churn_candidates	chronology_exception_orders	chronology_exception_customers	reference_date	lifecycle_rule	risk_score_note
35017	7069	53997988.41	931	4745	67.12	1735	6927	25.05	2647	1305	3117	2491	557	404	2025-12-31	is_eligible = 1 AND order_date >= signup_date	Risk score is deterministic SQL behavior scoring, not machine-learning prediction
order_month	eligible_orders	monthly_active_customers	new_customers	returning_customers	monthly_repeat_customer_rate	eligible_revenue	average_order_value
2024-01-01	459	436	436	0	0.00	802889.32	1749.21
2024-02-01	523	491	434	57	11.61	839214.43	1604.62
2024-03-01	589	553	448	105	18.99	929902.96	1578.78
2024-04-01	644	612	462	150	24.51	1053726.61	1636.22
2024-05-01	756	691	479	212	30.68	1142823.73	1511.67
2024-06-01	764	701	433	268	38.23	1185565.98	1551.79
2024-07-01	651	564	222	342	60.64	987934.06	1517.56
2024-08-01	716	623	236	387	62.12	1193226.56	1666.52
2024-09-01	739	643	221	422	65.63	1181735.48	1599.10
2024-10-01	873	764	242	522	68.32	1351634.44	1548.26
2024-11-01	939	796	226	570	71.61	1448201.60	1542.28
2024-12-01	1080	901	260	641	71.14	1692313.27	1566.96
2025-01-01	1223	1027	267	760	74.00	1957249.73	1600.37
2025-02-01	1205	1011	258	753	74.48	1823306.55	1513.12
2025-03-01	1433	1171	280	891	76.09	2112726.27	1474.34
2025-04-01	1596	1316	345	971	73.78	2438223.35	1527.71
2025-05-01	1923	1589	434	1155	72.69	2912681.04	1514.65
2025-06-01	1732	1348	167	1181	87.61	2622832.96	1514.34
2025-07-01	2050	1548	198	1350	87.21	3134311.97	1528.93
2025-08-01	2227	1631	202	1429	87.61	3434467.86	1542.19
2025-09-01	2535	1737	231	1506	86.70	3938207.37	1553.53
2025-10-01	2960	1943	211	1732	89.14	4498209.72	1519.67
2025-11-01	3483	2066	235	1831	88.63	5380204.65	1544.70
2025-12-01	3917	2078	142	1936	93.17	5936398.50	1515.55
rfm_segment	customers	customer_percentage	average_customer_value	average_recency_days	average_frequency
Needs Attention	2655	37.56	2375.46	418.51	1.54
Champions	1743	24.66	16981.76	21.88	10.22
Loyal Customers	943	13.34	9517.25	56.52	7.63
At Risk	760	10.75	3105.86	268.43	2.38
Potential Loyalists	641	9.07	6141.28	24.43	4.09
High Value At Risk	201	2.84	13096.07	208.33	6.88
New Customers	126	1.78	1490.79	26.92	1.00
risk_band	customers	customer_percentage	churn_candidates	inactive_90_plus	average_behavioral_risk_score
High Risk	2647	37.45	2401	2647	87.52
Medium Risk	1305	18.46	90	796	53.55
Low Risk	3117	44.09	0	25	10.38
intervention_priority	customers	customer_percentage	monetary_value	churn_candidates
High Value Intervention	497	7.03	6739084.13	108
Standard Intervention	3455	48.88	7239398.04	2383
Monitor / Engage	3117	44.09	40019506.24	0
cohort_month	cohort_size	month_1_retained_customers	month_1_retention_rate
2024-01-01	436	57	13.07
2024-02-01	434	47	10.83
2024-03-01	448	51	11.38
2024-04-01	462	46	9.96
2024-05-01	479	46	9.60
2024-06-01	433	50	11.55
2024-07-01	222	52	23.42
2024-08-01	236	59	25.00
2024-09-01	221	55	24.89
2024-10-01	242	60	24.79
2024-11-01	226	42	18.58
2024-12-01	260	77	29.62
2025-01-01	267	63	23.60
2025-02-01	258	53	20.54
2025-03-01	280	69	24.64
2025-04-01	345	99	28.70
2025-05-01	434	105	24.19
2025-06-01	167	100	59.88
2025-07-01	198	118	59.60
2025-08-01	202	109	53.96
2025-09-01	231	139	60.17
2025-10-01	211	117	55.45
2025-11-01	235	121	51.49
cohort_month	activity_month	elapsed_month	cohort_size	retained_customers	retention_rate	observation_complete
4816	CUST-04816	Las Vegas	NV	Referral	High Risk	91	1	Standard Intervention	186	2	787.04	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2491	CUST-02491	San Jose	CA	Email	High Risk	91	1	Standard Intervention	454	2	733.51	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2252	CUST-02252	Charlotte	NC	Email	High Risk	91	1	Standard Intervention	395	2	708.62	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
800	CUST-00800	Washington	DC	Referral	High Risk	91	1	Standard Intervention	502	2	697.52	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6231	CUST-06231	Houston	TX	Direct	High Risk	91	1	Standard Intervention	453	2	684.62	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5041	CUST-05041	Philadelphia	PA	Direct	High Risk	91	1	Standard Intervention	200	2	673.73	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
595	CUST-00595	Columbus	OH	Direct	High Risk	91	1	Standard Intervention	357	2	656.69	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1408	CUST-01408	Philadelphia	PA	Email	High Risk	91	1	Standard Intervention	312	2	648.10	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1087	CUST-01087	Los Angeles	CA	Email	High Risk	91	1	Standard Intervention	228	2	559.39	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3155	CUST-03155	Las Vegas	NV	Paid Search	High Risk	91	1	Standard Intervention	217	2	529.93	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3284	CUST-03284	Chicago	IL	Organic Search	High Risk	91	1	Standard Intervention	195	2	484.66	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1373	CUST-01373	San Diego	CA	Paid Search	High Risk	91	1	Standard Intervention	361	2	475.97	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5491	CUST-05491	Jacksonville	FL	Referral	High Risk	91	1	Standard Intervention	216	2	458.63	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7518	CUST-07518	Nashville	TN	Social Media	High Risk	91	1	Standard Intervention	302	2	393.19	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3481	CUST-03481	Houston	TX	Email	High Risk	91	1	Standard Intervention	216	2	317.14	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4810	CUST-04810	Jacksonville	FL	Referral	High Risk	91	1	Standard Intervention	500	2	166.36	No eligible purchase in more than 180 days; Overdue versus historical purchase cadence; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1027	CUST-01027	Philadelphia	PA	Email	High Risk	90	1	High Value Intervention	246	1	8812.71	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4202	CUST-04202	Los Angeles	CA	Organic Search	High Risk	90	1	High Value Intervention	600	1	8707.66	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5665	CUST-05665	Chicago	IL	Paid Search	High Risk	90	1	High Value Intervention	575	1	8323.52	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
881	CUST-00881	Los Angeles	CA	Referral	High Risk	90	1	High Value Intervention	238	1	8289.45	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5610	CUST-05610	Houston	TX	Paid Search	High Risk	90	1	High Value Intervention	326	1	8056.29	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3198	CUST-03198	Columbus	OH	Email	High Risk	90	1	Standard Intervention	273	1	7695.51	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1149	CUST-01149	San Antonio	TX	Paid Search	High Risk	90	1	Standard Intervention	553	1	7634.72	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
903	CUST-00903	Portland	OR	Paid Search	High Risk	90	1	Standard Intervention	616	1	7536.28	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1601	CUST-01601	Washington	DC	Social Media	High Risk	90	1	Standard Intervention	641	1	7494.50	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1944	CUST-01944	Jacksonville	FL	Organic Search	High Risk	90	1	Standard Intervention	681	1	7411.23	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2843	CUST-02843	Austin	TX	Direct	High Risk	90	1	Standard Intervention	702	1	7108.40	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
990	CUST-00990	Chicago	IL	Paid Search	High Risk	90	1	Standard Intervention	669	1	7081.54	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6379	CUST-06379	Chicago	IL	Referral	High Risk	90	1	Standard Intervention	642	1	6955.00	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
652	CUST-00652	Houston	TX	Email	High Risk	90	1	Standard Intervention	629	1	6895.54	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
33	CUST-00033	Philadelphia	PA	Referral	High Risk	90	1	Standard Intervention	714	1	6862.95	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4017	CUST-04017	Washington	DC	Referral	High Risk	90	1	Standard Intervention	589	1	6699.25	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7866	CUST-07866	Jacksonville	FL	Direct	High Risk	90	1	Standard Intervention	602	1	6571.86	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
973	CUST-00973	Chicago	IL	Organic Search	High Risk	90	1	Standard Intervention	665	1	6446.58	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6327	CUST-06327	Fort Worth	TX	Social Media	High Risk	90	1	Standard Intervention	555	1	6285.03	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3086	CUST-03086	Houston	TX	Direct	High Risk	90	1	Standard Intervention	729	1	6265.45	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7400	CUST-07400	Houston	TX	Direct	High Risk	90	1	Standard Intervention	555	1	6249.79	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4935	CUST-04935	Dallas	TX	Social Media	High Risk	90	1	Standard Intervention	589	1	6227.02	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5407	CUST-05407	Jacksonville	FL	Paid Search	High Risk	90	1	Standard Intervention	564	1	5980.41	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4389	CUST-04389	Dallas	TX	Social Media	High Risk	90	1	Standard Intervention	601	1	5959.34	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
328	CUST-00328	Seattle	WA	Direct	High Risk	90	1	Standard Intervention	725	1	5952.55	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6735	CUST-06735	Denver	CO	Social Media	High Risk	90	1	Standard Intervention	554	1	5947.02	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
6836	CUST-06836	Las Vegas	NV	Direct	High Risk	90	1	Standard Intervention	625	1	5809.49	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5616	CUST-05616	Columbus	OH	Direct	High Risk	90	1	Standard Intervention	617	1	5756.41	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2476	CUST-02476	Jacksonville	FL	Social Media	High Risk	90	1	Standard Intervention	590	1	5532.87	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2494	CUST-02494	San Antonio	TX	Email	High Risk	90	1	Standard Intervention	621	1	5516.38	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
1974	CUST-01974	Chicago	IL	Social Media	High Risk	90	1	Standard Intervention	597	1	5458.43	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
5496	CUST-05496	Portland	OR	Organic Search	High Risk	90	1	Standard Intervention	321	1	5442.31	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7958	CUST-07958	Atlanta	GA	Social Media	High Risk	90	1	Standard Intervention	580	1	5436.17	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
2623	CUST-02623	Las Vegas	NV	Direct	High Risk	90	1	Standard Intervention	636	1	5389.69	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7672	CUST-07672	Los Angeles	CA	Organic Search	High Risk	90	1	Standard Intervention	572	1	5359.87	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3323	CUST-03323	Columbus	OH	Referral	High Risk	90	1	Standard Intervention	687	1	5353.47	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
7399	CUST-07399	New York	NY	Email	High Risk	90	1	Standard Intervention	594	1	5315.13	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
4388	CUST-04388	Houston	TX	Email	High Risk	90	1	Standard Intervention	712	1	5291.90	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
795	CUST-00795	Fort Worth	TX	Organic Search	High Risk	90	1	Standard Intervention	640	1	5286.68	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
3986	CUST-03986	Portland	OR	Organic Search	High Risk	90	1	Standard Intervention	688	1	5259.10	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months
