customer_id	first_eligible_order_date	last_eligible_order_date	recency_days	eligible_order_count	monetary_value	active_months_last_12	orders_last_180_days	average_interorder_gap_days	cadence_ratio	cadence_ratio_display	value_quintile	recency_points	frequency_points	cadence_points	recent_activity_points	behavioral_risk_score	risk_band	inactive_90_plus_flag	inactive_180_plus_flag	overdue_cadence_flag	churn_candidate_flag	churn_candidate_type	intervention_priority	risk_reason	eligibility_rule_applied	score_classification
6603	2024-10-14	2024-10-14	443	1	2381.49	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1279	2024-03-16	2024-03-16	655	1	2379.57	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1716	2024-05-08	2024-05-08	602	1	2366.88	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
525	2024-02-08	2024-02-08	692	1	2365.69	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1698	2024-11-01	2024-11-01	425	1	2361.90	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
11	2025-05-26	2025-05-26	219	1	2361.30	1	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1667	2025-02-15	2025-02-15	319	1	2360.18	1	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5915	2024-02-07	2024-02-07	693	1	2358.87	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4934	2024-04-02	2024-04-02	638	1	2356.88	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3749	2024-05-22	2024-05-22	588	1	2348.51	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4866	2024-04-04	2024-04-04	636	1	2348.44	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7662	2024-03-24	2024-03-24	647	1	2346.72	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
276	2024-03-18	2024-03-18	653	1	2345.62	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4246	2025-01-29	2025-01-29	336	1	2345.20	1	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1797	2024-11-27	2024-11-27	399	1	2341.65	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6482	2025-01-31	2025-01-31	334	1	2339.70	1	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2812	2024-04-21	2024-04-21	619	1	2331.52	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3374	2024-05-25	2024-05-25	585	1	2327.52	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5133	2024-03-25	2024-03-25	646	1	2314.68	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7225	2024-06-16	2024-06-16	563	1	2311.50	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
1026	2024-06-28	2024-06-28	551	1	2310.22	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2198	2024-01-15	2024-01-15	716	1	2309.74	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2209	2024-03-31	2024-03-31	640	1	2306.54	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3580	2024-03-27	2024-03-27	644	1	2303.04	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
2683	2024-05-11	2024-05-11	599	1	2298.86	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
7248	2024-06-11	2024-06-11	568	1	2295.12	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6426	2024-04-17	2024-04-17	623	1	2293.53	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6858	2024-02-29	2024-02-29	671	1	2286.77	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
3087	2024-03-11	2024-03-11	660	1	2286.12	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
4963	2024-01-01	2024-01-01	730	1	2284.79	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
5681	2024-06-11	2024-06-11	568	1	2284.22	0	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
6188	2025-05-17	2025-05-17	228	1	2282.32	1	0	NULL	NULL	NULL	2	40	25	15	10	90	High Risk	1	1	0	1	Single-order inactivity	Standard Intervention	No eligible purchase in more than 180 days; Only one eligible purchase; No eligible purchase in the last 180 days; Fewer than three active months in the last twelve months	is_eligible = 1 AND order_date >= signup_date	Deterministic SQL behavioral score; not machine-learning prediction
