order_id,order_number,customer_id,order_date,order_status,payment_method,sales_channel,shipping_city,shipping_state,discount_amount,shipping_amount
4538,ORD-004538,5577,15-07-2024,Completed,Bank Transfer,Marketplace,Chicago,IL,11.88,12.99
4539,ORD-004539,7011,15-07-2024,Cancelled,Digital Wallet,Mobile App,Houston,TX,140.33,29.99
4540,ORD-004540,7198,15-07-2024,Completed,Credit Card,Web,Portland,OR,66.02,12.99
4541,ORD-004541,7341,15-07-2024,Completed,Digital Wallet,Web,Phoenix,AZ,29.08,19.99
4542,ORD-004542,7812,15-07-2024,Completed,Credit Card,Web,Boston,MA,235.33,0
4543,ORD-004543,166,16-07-2024,Cancelled,Debit Card,Retail Store,San Antonio,TX,0,0
4544,ORD-004544,979,16-07-2024,Completed,Credit Card,Web,New York,NY,0,7.99
4545,ORD-004545,1061,16-07-2024,Completed,Credit Card,Web,Chicago,IL,93.73,12.99
4546,ORD-004546,1085,16-07-2024,Completed,Credit Card,Web,New York,NY,93.05,0
4547,ORD-004547,1812,16-07-2024,Completed,Credit Card,Mobile App,San Jose,CA,54.48,4.99
4548,ORD-004548,2213,16-07-2024,Completed,Credit Card,Web,Atlanta,GA,52.36,29.99
4549,ORD-004549,2445,16-07-2024,Completed,Digital Wallet,Web,Houston,TX,21.98,7.99
4550,ORD-004550,3318,16-07-2024,Returned,Debit Card,Marketplace,Columbus,OH,131.96,0
4551,ORD-004551,3828,16-07-2024,Completed,Credit Card,Web,Atlanta,GA,4.92,19.99
4552,ORD-004552,4324,16-07-2024,Completed,Credit Card,Web,Jacksonville,FL,0,29.99
4553,ORD-004553,4390,16-07-2024,Completed,Debit Card,Web,Boston,MA,0,4.99
4554,ORD-004554,4795,16-07-2024,Completed,Credit Card,Web,New York,NY,28.61,4.99
4555,ORD-004555,5191,16-07-2024,Completed,Digital Wallet,Web,Chicago,IL,165.73,4.99
4556,ORD-004556,5347,16-07-2024,Completed,Credit Card,Web,Fort Worth,TX,123.8,4.99
4557,ORD-004557,5364,16-07-2024,Completed,Credit Card,Retail Store,San Diego,CA,112.24,0
4558,ORD-004558,5382,16-07-2024,Completed,Digital Wallet,Retail Store,Columbus,OH,36.4,0
4559,ORD-004559,5387,16-07-2024,Completed,Credit Card,Web,Philadelphia,PA,171.68,29.99
4560,ORD-004560,5661,16-07-2024,Completed,Debit Card,Web,Columbus,OH,112.48,4.99
4561,ORD-004561,6427,16-07-2024,Completed,Debit Card,Web,Chicago,IL,16,0
4562,ORD-004562,6667,16-07-2024,Completed,Credit Card,Web,San Antonio,TX,56.25,0
4563,ORD-004563,6693,16-07-2024,Completed,Credit Card,Retail Store,Boston,MA,0,0
4564,ORD-004564,7236,16-07-2024,Completed,Credit Card,Mobile App,Houston,TX,13.49,0
4565,ORD-004565,7324,16-07-2024,Cancelled,Debit Card,Mobile App,Miami,FL,489.79,4.99
4566,ORD-004566,7647,16-07-2024,Completed,Credit Card,Web,Los Angeles,CA,38.31,19.99
4567,ORD-004567,36,17-07-2024,Completed,Debit Card,Mobile App,Austin,TX,56.65,0
4568,ORD-004568,2135,17-07-2024,Completed,Digital Wallet,Retail Store,Los Angeles,CA,40.73,0
4569,ORD-004569,2199,17-07-2024,Completed,Debit Card,Web,Jacksonville,FL,117.07,29.99
4570,ORD-004570,2884,17-07-2024,Completed,Credit Card,Marketplace,Los Angeles,CA,75.04,0
4571,ORD-004571,3099,17-07-2024,Completed,Debit Card,Marketplace,New York,NY,0,4.99
4572,ORD-004572,3375,17-07-2024,Completed,Digital Wallet,Retail Store,San Jose,CA,169.87,0
4573,ORD-004573,3645,17-07-2024,Completed,Bank Transfer,Web,Denver,CO,82.97,0
4574,ORD-004574,3652,17-07-2024,Completed,Credit Card,Web,Chicago,IL,48.84,12.99
4575,ORD-004575,3765,17-07-2024,Completed,Credit Card,Mobile App,Phoenix,AZ,0,0
4576,ORD-004576,4824,17-07-2024,Completed,Bank Transfer,Mobile App,Boston,MA,263.81,7.99
4577,ORD-004577,4909,17-07-2024,Completed,Debit Card,Retail Store,Denver,CO,65.55,0
4578,ORD-004578,5432,17-07-2024,Completed,Debit Card,Web,Boston,MA,50.93,0
4579,ORD-004579,5864,17-07-2024,Completed,Credit Card,Web,Houston,TX,39.26,29.99
4580,ORD-004580,6606,17-07-2024,Completed,Digital Wallet,Web,Seattle,WA,65.47,19.99
4581,ORD-004581,6675,17-07-2024,Completed,Credit Card,Retail Store,Jacksonville,FL,50.92,0
4582,ORD-004582,6755,17-07-2024,Completed,Debit Card,Web,Atlanta,GA,132.29,12.99
4583,ORD-004583,7022,17-07-2024,Completed,Debit Card,Retail Store,New York,NY,75.5,0
4584,ORD-004584,7313,17-07-2024,Cancelled,Credit Card,Web,Fort Worth,TX,42.58,0
4585,ORD-004585,1847,18-07-2024,Completed,Credit Card,Marketplace,Phoenix,AZ,0,19.99
4586,ORD-004586,2199,18-07-2024,Completed,Credit Card,Web,Jacksonville,FL,30.82,29.99
4587,ORD-004587,2957,18-07-2024,Completed,Debit Card,Web,Dallas,TX,252.65,7.99
4588,ORD-004588,3223,18-07-2024,Completed,Digital Wallet,Web,Portland,OR,18.41,0
4589,ORD-004589,3345,18-07-2024,Completed,Digital Wallet,Marketplace,Seattle,WA,16.18,7.99
4590,ORD-004590,3534,18-07-2024,Completed,Debit Card,Marketplace,Phoenix,AZ,52.68,0
4591,ORD-004591,4115,18-07-2024,Completed,Credit Card,Retail Store,Denver,CO,71.85,0
4592,ORD-004592,4203,18-07-2024,Completed,Debit Card,Mobile App,Los Angeles,CA,0,19.99
4593,ORD-004593,4494,18-07-2024,Completed,Debit Card,Marketplace,Jacksonville,FL,0,19.99
4594,ORD-004594,4610,18-07-2024,Completed,Debit Card,Mobile App,San Jose,CA,255.86,0
4595,ORD-004595,4843,18-07-2024,Completed,Credit Card,Web,Portland,OR,27.56,7.99
4596,ORD-004596,5882,18-07-2024,Completed,Credit Card,Web,Columbus,OH,0,19.99
4597,ORD-004597,5890,18-07-2024,Completed,Credit Card,Marketplace,San Diego,CA,4.34,0
4598,ORD-004598,5939,18-07-2024,Pending,Digital Wallet,Web,Denver,CO,5.39,29.99
4599,ORD-004599,5965,18-07-2024,Completed,Bank Transfer,Web,Houston,TX,94.49,0
4600,ORD-004600,7029,18-07-2024,Completed,Debit Card,Mobile App,Washington,DC,143.15,7.99
4601,ORD-004601,7052,18-07-2024,Completed,Debit Card,Retail Store,Austin,TX,242.21,0
4602,ORD-004602,7196,18-07-2024,Completed,Credit Card,Mobile App,Philadelphia,PA,1.86,4.99
4603,ORD-004603,7596,18-07-2024,Completed,Credit Card,Marketplace,Seattle,WA,413.18,4.99
4604,ORD-004604,1382,19-07-2024,Completed,Digital Wallet,Marketplace,Seattle,WA,5.95,19.99
4605,ORD-004605,1416,19-07-2024,Completed,Bank Transfer,Retail Store,San Diego,CA,42.11,0
4606,ORD-004606,1722,19-07-2024,Completed,Credit Card,Mobile App,Las Vegas,NV,8.22,29.99
4607,ORD-004607,1851,19-07-2024,Completed,Bank Transfer,Web,Fort Worth,TX,0,4.99
4608,ORD-004608,2453,19-07-2024,Completed,Debit Card,Marketplace,Nashville,TN,9.81,4.99
4609,ORD-004609,2709,19-07-2024,Completed,Credit Card,Web,Fort Worth,TX,27.15,19.99
4610,ORD-004610,2762,19-07-2024,Completed,Bank Transfer,Web,Columbus,OH,60.57,7.99
4611,ORD-004611,2868,19-07-2024,Completed,Credit Card,Web,Philadelphia,PA,15.11,12.99
4612,ORD-004612,2875,19-07-2024,Completed,Credit Card,Marketplace,Columbus,OH,0,19.99
4613,ORD-004613,3290,19-07-2024,Completed,Credit Card,Marketplace,Seattle,WA,0,19.99
4614,ORD-004614,3311,19-07-2024,Completed,Bank Transfer,Mobile App,Denver,CO,199.7,0
4615,ORD-004615,3690,19-07-2024,Completed,Credit Card,Web,Columbus,OH,0,0
4616,ORD-004616,3841,19-07-2024,Completed,Credit Card,Mobile App,Philadelphia,PA,40.01,0
4617,ORD-004617,3989,19-07-2024,Completed,Digital Wallet,Web,New York,NY,52.85,0
4618,ORD-004618,3997,19-07-2024,Completed,Credit Card,Mobile App,New York,NY,0,7.99
4619,ORD-004619,4185,19-07-2024,Completed,Credit Card,Marketplace,Austin,TX,0,19.99
4620,ORD-004620,4728,19-07-2024,Completed,Credit Card,Marketplace,Washington,DC,28.3,7.99
4621,ORD-004621,4858,19-07-2024,Completed,Bank Transfer,Web,Columbus,OH,33.37,4.99
4622,ORD-004622,5107,19-07-2024,Completed,Debit Card,Marketplace,New York,NY,82.81,0
4623,ORD-004623,5652,19-07-2024,Cancelled,Credit Card,Mobile App,San Jose,CA,54.92,7.99
4624,ORD-004624,5828,19-07-2024,Completed,Digital Wallet,Mobile App,Philadelphia,PA,70.62,0
4625,ORD-004625,6412,19-07-2024,Completed,Credit Card,Web,Denver,CO,100.28,19.99
4626,ORD-004626,7064,19-07-2024,Completed,Credit Card,Retail Store,Los Angeles,CA,177.84,0
4627,ORD-004627,50,20-07-2024,Completed,Credit Card,Web,Las Vegas,NV,0,19.99
4628,ORD-004628,367,20-07-2024,Completed,Debit Card,Marketplace,Houston,TX,9.2,0
4629,ORD-004629,948,20-07-2024,Completed,Credit Card,Mobile App,Nashville,TN,212.34,19.99
4630,ORD-004630,1056,20-07-2024,Completed,Credit Card,Web,Chicago,IL,0,4.99
4631,ORD-004631,1291,20-07-2024,Cancelled,Credit Card,Web,San Diego,CA,8.99,0
4632,ORD-004632,1736,20-07-2024,Completed,Credit Card,Web,Columbus,OH,143.57,4.99
4633,ORD-004633,2135,20-07-2024,Completed,Credit Card,Mobile App,Los Angeles,CA,76.27,7.99
4634,ORD-004634,2283,20-07-2024,Completed,Credit Card,Web,San Diego,CA,181.59,7.99
4635,ORD-004635,2557,20-07-2024,Completed,Credit Card,Marketplace,Philadelphia,PA,0,0
4636,ORD-004636,2874,20-07-2024,Completed,Credit Card,Web,New York,NY,156.89,19.99
4637,ORD-004637,3384,20-07-2024,Completed,Debit Card,Web,Washington,DC,196.59,19.99
4638,ORD-004638,3539,20-07-2024,Completed,Credit Card,Marketplace,Fort Worth,TX,69.1,0
4639,ORD-004639,3582,20-07-2024,Completed,Credit Card,Web,Seattle,WA,2.33,0
4640,ORD-004640,3796,20-07-2024,Completed,Debit Card,Mobile App,Jacksonville,FL,20.2,7.99
4641,ORD-004641,3798,20-07-2024,Completed,Digital Wallet,Mobile App,Atlanta,GA,0,19.99
4642,ORD-004642,4339,20-07-2024,Completed,Credit Card,Web,New York,NY,11.42,19.99
4643,ORD-004643,4372,20-07-2024,Completed,Debit Card,Marketplace,Fort Worth,TX,43.78,19.99
4644,ORD-004644,4696,20-07-2024,Completed,Credit Card,Mobile App,Austin,TX,110.2,0
4645,ORD-004645,5283,20-07-2024,Returned,Credit Card,Web,Phoenix,AZ,113.34,0
4646,ORD-004646,5631,20-07-2024,Completed,Credit Card,Web,New York,NY,73.93,19.99
4647,ORD-004647,6081,20-07-2024,Completed,Bank Transfer,Mobile App,New York,NY,124.2,29.99
4648,ORD-004648,6288,20-07-2024,Completed,Credit Card,Retail Store,Houston,TX,285.74,0
4649,ORD-004649,6446,20-07-2024,Completed,Credit Card,Web,San Antonio,TX,225.62,4.99
4650,ORD-004650,6471,20-07-2024,Completed,Credit Card,Web,Charlotte,NC,19.94,7.99
4651,ORD-004651,7686,20-07-2024,Completed,Bank Transfer,Mobile App,Houston,TX,0,12.99
4652,ORD-004652,928,21-07-2024,Completed,Debit Card,Retail Store,Columbus,OH,87.76,0
4653,ORD-004653,1305,21-07-2024,Completed,Debit Card,Web,Miami,FL,70.82,0
4654,ORD-004654,1365,21-07-2024,Completed,Debit Card,Web,Philadelphia,PA,5.7,0
4655,ORD-004655,1415,21-07-2024,Completed,Digital Wallet,Mobile App,New York,NY,9.15,0
4656,ORD-004656,1487,21-07-2024,Completed,Bank Transfer,Web,Dallas,TX,14.31,7.99
4657,ORD-004657,1607,21-07-2024,Returned,Credit Card,Mobile App,San Diego,CA,186.27,4.99
4658,ORD-004658,1813,21-07-2024,Completed,Credit Card,Marketplace,Fort Worth,TX,205.03,19.99
4659,ORD-004659,1965,21-07-2024,Completed,Digital Wallet,Marketplace,Columbus,OH,47.75,4.99
4660,ORD-004660,2057,21-07-2024,Completed,Credit Card,Retail Store,Columbus,OH,60.39,0
4661,ORD-004661,2846,21-07-2024,Completed,Credit Card,Mobile App,San Jose,CA,111.51,7.99
4662,ORD-004662,3539,21-07-2024,Completed,Bank Transfer,Web,Fort Worth,TX,0,4.99
4663,ORD-004663,4216,21-07-2024,Completed,Debit Card,Retail Store,Columbus,OH,110.99,0
4664,ORD-004664,5268,21-07-2024,Completed,Debit Card,Web,Austin,TX,39.57,4.99
4665,ORD-004665,5387,21-07-2024,Completed,Credit Card,Retail Store,Philadelphia,PA,158.84,0
4666,ORD-004666,5782,21-07-2024,Completed,Debit Card,Web,Chicago,IL,258.02,0
4667,ORD-004667,7247,21-07-2024,Pending,Debit Card,Retail Store,Houston,TX,79.28,0
4668,ORD-004668,7699,21-07-2024,Completed,Credit Card,Web,Phoenix,AZ,12.94,7.99
4669,ORD-004669,7948,21-07-2024,Completed,Debit Card,Mobile App,Dallas,TX,1.61,12.99
4670,ORD-004670,1130,22-07-2024,Completed,Credit Card,Web,Portland,OR,0,19.99
4671,ORD-004671,1243,22-07-2024,Completed,Credit Card,Web,Phoenix,AZ,0,29.99
4672,ORD-004672,1814,22-07-2024,Completed,Debit Card,Mobile App,Nashville,TN,94.31,7.99
4673,ORD-004673,1867,22-07-2024,Completed,Debit Card,Marketplace,Jacksonville,FL,12.88,0
4674,ORD-004674,2261,22-07-2024,Completed,Credit Card,Marketplace,Philadelphia,PA,136.74,19.99
4675,ORD-004675,2449,22-07-2024,Completed,Debit Card,Marketplace,Miami,FL,392.23,19.99
4676,ORD-004676,2472,22-07-2024,Completed,Debit Card,Mobile App,New York,NY,0,0
4677,ORD-004677,2578,22-07-2024,Completed,Bank Transfer,Web,Fort Worth,TX,321.22,4.99
4678,ORD-004678,3934,22-07-2024,Completed,Digital Wallet,Retail Store,Seattle,WA,0,0
4679,ORD-004679,4404,22-07-2024,Returned,Credit Card,Web,Charlotte,NC,3.67,12.99
4680,ORD-004680,4444,22-07-2024,Completed,Digital Wallet,Marketplace,Fort Worth,TX,0,29.99
4681,ORD-004681,5263,22-07-2024,Completed,Credit Card,Mobile App,Miami,FL,7.26,7.99
4682,ORD-004682,5477,22-07-2024,Completed,Debit Card,Web,Charlotte,NC,125.12,4.99
4683,ORD-004683,5774,22-07-2024,Completed,Digital Wallet,Mobile App,Denver,CO,29.75,12.99
4684,ORD-004684,5897,22-07-2024,Completed,Digital Wallet,Marketplace,New York,NY,42.82,7.99
4685,ORD-004685,6216,22-07-2024,Completed,Debit Card,Web,San Antonio,TX,59.39,0
4686,ORD-004686,6252,22-07-2024,Completed,Credit Card,Web,Los Angeles,CA,28.94,29.99
4687,ORD-004687,7131,22-07-2024,Completed,Credit Card,Web,Dallas,TX,56.12,4.99
4688,ORD-004688,7300,22-07-2024,Completed,Credit Card,Marketplace,Los Angeles,CA,64.36,29.99
4689,ORD-004689,7596,22-07-2024,Completed,Digital Wallet,Marketplace,Seattle,WA,38.36,0
4690,ORD-004690,199,23-07-2024,Completed,Debit Card,Web,Dallas,TX,130.23,12.99
4691,ORD-004691,388,23-07-2024,Completed,Credit Card,Retail Store,Seattle,WA,164.18,0
4692,ORD-004692,491,23-07-2024,Cancelled,Debit Card,Mobile App,Dallas,TX,241.33,29.99
4693,ORD-004693,562,23-07-2024,Cancelled,Credit Card,Marketplace,Las Vegas,NV,34.09,0
4694,ORD-004694,928,23-07-2024,Completed,Credit Card,Web,Columbus,OH,0,0
4695,ORD-004695,1243,23-07-2024,Completed,Debit Card,Mobile App,Phoenix,AZ,24.18,4.99
4696,ORD-004696,1283,23-07-2024,Completed,Credit Card,Web,Denver,CO,334.76,0
4697,ORD-004697,1415,23-07-2024,Completed,Credit Card,Mobile App,New York,NY,85.27,7.99
4698,ORD-004698,1853,23-07-2024,Completed,Debit Card,Mobile App,Houston,TX,157.43,7.99
4699,ORD-004699,2055,23-07-2024,Completed,Credit Card,Marketplace,San Antonio,TX,20.22,19.99
4700,ORD-004700,2815,23-07-2024,Completed,Digital Wallet,Mobile App,New York,NY,11.42,4.99
4701,ORD-004701,2903,23-07-2024,Cancelled,Credit Card,Web,Phoenix,AZ,173.87,0
4702,ORD-004702,3132,23-07-2024,Completed,Credit Card,Marketplace,Miami,FL,70.3,4.99
4703,ORD-004703,4061,23-07-2024,Completed,Credit Card,Web,San Diego,CA,12.99,19.99
4704,ORD-004704,4610,23-07-2024,Completed,Credit Card,Retail Store,San Jose,CA,42.47,0
4705,ORD-004705,4876,23-07-2024,Completed,Credit Card,Web,New York,NY,69.12,4.99
4706,ORD-004706,4901,23-07-2024,Completed,Credit Card,Web,Los Angeles,CA,59.39,29.99
4707,ORD-004707,5062,23-07-2024,Completed,Credit Card,Mobile App,Los Angeles,CA,9.15,7.99
4708,ORD-004708,6284,23-07-2024,Completed,Credit Card,Web,Philadelphia,PA,120.96,7.99
4709,ORD-004709,6373,23-07-2024,Completed,Digital Wallet,Retail Store,Houston,TX,83.71,0
4710,ORD-004710,6496,23-07-2024,Completed,Debit Card,Mobile App,Seattle,WA,12.86,19.99
4711,ORD-004711,6602,23-07-2024,Completed,Credit Card,Web,Chicago,IL,27.45,0
4712,ORD-004712,6914,23-07-2024,Completed,Credit Card,Web,Denver,CO,66.97,0
4713,ORD-004713,431,24-07-2024,Completed,Credit Card,Marketplace,Phoenix,AZ,54.19,0
4714,ORD-004714,888,24-07-2024,Completed,Credit Card,Web,Los Angeles,CA,234.73,19.99
4715,ORD-004715,954,24-07-2024,Completed,Debit Card,Mobile App,Nashville,TN,121.53,12.99
4716,ORD-004716,972,24-07-2024,Completed,Credit Card,Web,San Diego,CA,69.69,19.99
4717,ORD-004717,1066,24-07-2024,Completed,Debit Card,Web,San Antonio,TX,83.68,4.99
4718,ORD-004718,1143,24-07-2024,Completed,Credit Card,Web,San Diego,CA,112.6,7.99
4719,ORD-004719,1417,24-07-2024,Completed,Credit Card,Web,Atlanta,GA,3.39,19.99
4720,ORD-004720,1654,24-07-2024,Completed,Bank Transfer,Web,Phoenix,AZ,190.62,0
4721,ORD-004721,2022,24-07-2024,Completed,Digital Wallet,Web,Phoenix,AZ,262.3,4.99
4722,ORD-004722,3554,24-07-2024,Completed,Debit Card,Retail Store,Charlotte,NC,58.61,0
4723,ORD-004723,3748,24-07-2024,Completed,Debit Card,Mobile App,Houston,TX,11.14,19.99
4724,ORD-004724,4031,24-07-2024,Completed,Credit Card,Mobile App,Denver,CO,94.26,0
4725,ORD-004725,4189,24-07-2024,Completed,Credit Card,Web,Portland,OR,33.94,29.99
4726,ORD-004726,4494,24-07-2024,Completed,Credit Card,Web,Jacksonville,FL,437.32,19.99
4727,ORD-004727,4686,24-07-2024,Completed,Credit Card,Marketplace,Nashville,TN,0,29.99
4728,ORD-004728,4828,24-07-2024,Completed,Digital Wallet,Web,Phoenix,AZ,40.3,12.99
4729,ORD-004729,5374,24-07-2024,Completed,Credit Card,Marketplace,Boston,MA,161.02,29.99
4730,ORD-004730,5558,24-07-2024,Completed,Credit Card,Web,Washington,DC,265.09,7.99
4731,ORD-004731,5629,24-07-2024,Completed,Credit Card,Mobile App,Phoenix,AZ,360,4.99
4732,ORD-004732,5650,24-07-2024,Completed,Credit Card,Mobile App,San Diego,CA,71.2,19.99
4733,ORD-004733,5661,24-07-2024,Pending,Debit Card,Retail Store,Columbus,OH,5.45,0
4734,ORD-004734,6227,24-07-2024,Completed,Debit Card,Mobile App,Dallas,TX,26.82,29.99
4735,ORD-004735,7228,24-07-2024,Completed,Credit Card,Mobile App,New York,NY,266.27,4.99
4736,ORD-004736,7408,24-07-2024,Completed,Credit Card,Mobile App,Miami,FL,81.02,12.99
4737,ORD-004737,7632,24-07-2024,Completed,Debit Card,Web,Las Vegas,NV,234.95,7.99
4738,ORD-004738,7749,24-07-2024,Completed,Credit Card,Marketplace,Los Angeles,CA,127.93,4.99
4739,ORD-004739,7863,24-07-2024,Completed,Debit Card,Web,New York,NY,140.42,12.99
4740,ORD-004740,63,25-07-2024,Completed,Digital Wallet,Web,Houston,TX,157.28,12.99
4741,ORD-004741,308,25-07-2024,Completed,Credit Card,Web,New York,NY,126.54,29.99
4742,ORD-004742,1138,25-07-2024,Completed,Credit Card,Web,San Antonio,TX,48.66,12.99
4743,ORD-004743,1652,25-07-2024,Completed,Credit Card,Mobile App,Las Vegas,NV,0,19.99
4744,ORD-004744,2593,25-07-2024,Completed,Debit Card,Web,Atlanta,GA,117.67,0
4745,ORD-004745,2781,25-07-2024,Completed,Digital Wallet,Marketplace,Fort Worth,TX,339.93,29.99
4746,ORD-004746,2819,25-07-2024,Completed,Credit Card,Mobile App,San Antonio,TX,73.92,0
4747,ORD-004747,3748,25-07-2024,Completed,Credit Card,Web,San Antonio,TX,0,19.99
4748,ORD-004748,4185,25-07-2024,Completed,Debit Card,Web,Austin,TX,123.48,7.99
4749,ORD-004749,4283,25-07-2024,Completed,Digital Wallet,Web,San Antonio,TX,181.84,7.99
4750,ORD-004750,4291,25-07-2024,Completed,Digital Wallet,Retail Store,Houston,TX,76.63,0
4751,ORD-004751,4627,25-07-2024,Completed,Credit Card,Marketplace,Austin,TX,88.94,4.99
4752,ORD-004752,4643,25-07-2024,Completed,Digital Wallet,Marketplace,Chicago,IL,63.07,19.99
4753,ORD-004753,4696,25-07-2024,Completed,Credit Card,Marketplace,Austin,TX,170.63,12.99
4754,ORD-004754,4995,25-07-2024,Completed,Debit Card,Marketplace,Boston,MA,65.96,0
4755,ORD-004755,5137,25-07-2024,Completed,Debit Card,Web,Denver,CO,84.61,4.99
4756,ORD-004756,5172,25-07-2024,Completed,Bank Transfer,Web,Houston,TX,256.95,29.99
4757,ORD-004757,5267,25-07-2024,Completed,Credit Card,Mobile App,Fort Worth,TX,209.04,4.99
4758,ORD-004758,6702,25-07-2024,Completed,Bank Transfer,Marketplace,Charlotte,NC,42.58,7.99
4759,ORD-004759,6847,25-07-2024,Completed,Bank Transfer,Web,Phoenix,AZ,239.87,4.99
4760,ORD-004760,6888,25-07-2024,Completed,Debit Card,Mobile App,San Antonio,TX,125.29,12.99
4761,ORD-004761,7294,25-07-2024,Completed,Credit Card,Marketplace,Jacksonville,FL,75.58,0
4762,ORD-004762,7571,25-07-2024,Completed,Debit Card,Retail Store,San Jose,CA,65.94,0
4763,ORD-004763,7779,25-07-2024,Completed,Debit Card,Marketplace,San Diego,CA,0,29.99
4764,ORD-004764,7892,25-07-2024,Completed,Debit Card,Retail Store,Las Vegas,NV,66.61,0
4765,ORD-004765,13,26-07-2024,Completed,Debit Card,Marketplace,Denver,CO,24.87,7.99
4766,ORD-004766,693,26-07-2024,Completed,Credit Card,Web,Houston,TX,4.5,7.99
4767,ORD-004767,739,26-07-2024,Completed,Credit Card,Retail Store,San Antonio,TX,71.52,0
4768,ORD-004768,1020,26-07-2024,Completed,Digital Wallet,Mobile App,San Jose,CA,230.92,19.99
4769,ORD-004769,1038,26-07-2024,Completed,Digital Wallet,Web,San Antonio,TX,66.21,19.99
4770,ORD-004770,1271,26-07-2024,Completed,Credit Card,Web,Las Vegas,NV,0,19.99
4771,ORD-004771,1305,26-07-2024,Completed,Digital Wallet,Web,Miami,FL,192.37,0
4772,ORD-004772,1612,26-07-2024,Cancelled,Digital Wallet,Marketplace,Phoenix,AZ,55.84,4.99
4773,ORD-004773,2017,26-07-2024,Completed,Digital Wallet,Mobile App,Houston,TX,219.92,4.99
4774,ORD-004774,2076,26-07-2024,Completed,Bank Transfer,Web,Houston,TX,0,0
4775,ORD-004775,2538,26-07-2024,Completed,Bank Transfer,Mobile App,Denver,CO,0,7.99
4776,ORD-004776,2539,26-07-2024,Completed,Debit Card,Mobile App,Houston,TX,17.94,19.99
4777,ORD-004777,2713,26-07-2024,Completed,Debit Card,Mobile App,San Antonio,TX,17.95,19.99
4778,ORD-004778,2990,26-07-2024,Completed,Digital Wallet,Retail Store,Atlanta,GA,53.76,0
4779,ORD-004779,3052,26-07-2024,Completed,Credit Card,Mobile App,Houston,TX,4.11,7.99
4780,ORD-004780,3285,26-07-2024,Completed,Debit Card,Marketplace,San Diego,CA,58.24,7.99
4781,ORD-004781,4053,26-07-2024,Completed,Credit Card,Retail Store,Dallas,TX,30.82,0
4782,ORD-004782,5174,26-07-2024,Completed,Digital Wallet,Retail Store,Fort Worth,TX,12.64,0
4783,ORD-004783,5300,26-07-2024,Completed,Digital Wallet,Web,Los Angeles,CA,93.78,29.99
4784,ORD-004784,5347,26-07-2024,Completed,Digital Wallet,Web,Fort Worth,TX,0,0
4785,ORD-004785,5377,26-07-2024,Returned,Credit Card,Web,Portland,OR,147.55,0
4786,ORD-004786,5447,26-07-2024,Completed,Digital Wallet,Web,Seattle,WA,70.3,0
4787,ORD-004787,5504,26-07-2024,Completed,Debit Card,Mobile App,Atlanta,GA,0,0
